客戶代號,客戶簡稱,日  期,發票號碼,幣別,匯率,應收帳款,本幣未收帳款,備註,項目
70528054,德高,2022/3/22,ZA90345042,NT$,1,4,0,202111 處理費-行銷獎勵回饋 台塑-德高,202111 處理費-行銷獎勵
70528054,德高,2022/3/25,ZA90345302,NT$,1,387,0,202112 處理費-行銷費用 台塑-德高,202112 處理費-行銷費用
70528054,德高,2022/4/8,ZA90346162,NT$,1,516,516,202201 處理費-行銷費用 台塑-德高,202201 處理費-行銷費用
70528054,德高,2022/4/8,ZA90346163,NT$,1,3,3,202201 處理費-行銷獎勵回饋 台塑-德高,202201 處理費-行銷獎勵
70528054,德高,2022/4/13,ZA90343691,NT$,1,1197,0,202202 處理費-行銷費用 台塑-德高,202202 處理費-行銷費用
70528054,德高,2022/4/13,ZA90343692,NT$,1,25,0,202202 處理費-行銷獎勵回饋 台塑-德高,202202 處理費-行銷獎勵
70534838,關子嶺,2021/10/29,SY80529826,NT$,1,1882,1882,202109 處理費-行銷費用 台塑-關仔嶺,202109 處理費-行銷費用
70534838,關子嶺,2021/10/29,SY80529827,NT$,1,8,8,202109 處理費-行銷獎勵回饋 台塑-關仔嶺,202109 處理費-行銷獎勵
70534838,關子嶺,2022/1/10,WY24058328,NT$,1,3387,3387,202110 處理費-行銷費用 台塑-關仔嶺,202110 處理費-行銷費用
70534838,關子嶺,2022/3/22,ZA90345043,NT$,1,4403,4403,202111 處理費-行銷費用 台塑-關仔嶺,202111 處理費-行銷費用
70534838,關子嶺,2022/3/25,ZA90345303,NT$,1,2498,2498,202112 處理費-行銷費用 台塑-關仔嶺,202112 處理費-行銷費用
70534838,關子嶺,2022/3/25,ZA90345304,NT$,1,18,18,202112 處理費-行銷獎勵回饋 台塑-關仔嶺,202112 處理費-行銷獎勵
70534838,關子嶺,2022/4/8,ZA90346164,NT$,1,5445,5445,202201 處理費-行銷費用 台塑-關仔嶺,202201 處理費-行銷費用
70534838,關子嶺,2022/4/13,ZA90343693,NT$,1,7617,7617,202202 處理費-行銷費用 台塑-關仔嶺,202202 處理費-行銷費用
70534838,關子嶺,2022/4/13,ZA90343694,NT$,1,11,11,202202 處理費-行銷獎勵回饋 台塑-關仔嶺,202202 處理費-行銷獎勵
70621220,瑞豐,2021/10/29,SY80529828,NT$,1,972,972,202109 處理費-行銷費用 台塑-瑞豐,202109 處理費-行銷費用
70621220,瑞豐,2021/10/29,SY80529829,NT$,1,13,13,202109 處理費-行銷獎勵回饋 台塑-瑞豐,202109 處理費-行銷獎勵
70621220,瑞豐,2022/1/10,WY24058329,NT$,1,513,513,202110 處理費-行銷費用 台塑-瑞豐,202110 處理費-行銷費用
70621220,瑞豐,2022/3/22,ZA90345044,NT$,1,489,489,202111 處理費-行銷費用 台塑-瑞豐,202111 處理費-行銷費用
70621220,瑞豐,2022/3/22,ZA90345045,NT$,1,4,4,202111 處理費-行銷獎勵回饋 台塑-瑞豐,202111 處理費-行銷獎勵
70621220,瑞豐,2022/3/25,ZA90345305,NT$,1,722,722,202112 處理費-行銷費用 台塑-瑞豐,202112 處理費-行銷費用
70621220,瑞豐,2022/3/25,ZA90345306,NT$,1,3,3,202112 處理費-行銷獎勵回饋 台塑-瑞豐,202112 處理費-行銷獎勵
70621220,瑞豐,2022/4/8,ZA90346165,NT$,1,484,484,202201 處理費-行銷費用 台塑-瑞豐,202201 處理費-行銷費用
70621220,瑞豐,2022/4/8,ZA90346166,NT$,1,19,19,202201 處理費-行銷獎勵回饋 台塑-瑞豐,202201 處理費-行銷獎勵
70621220,瑞豐,2022/4/13,ZA90343695,NT$,1,1465,1465,202202 處理費-行銷費用 台塑-瑞豐,202202 處理費-行銷費用
70621220,瑞豐,2022/4/13,ZA90343696,NT$,1,11,11,202202 處理費-行銷獎勵回饋 台塑-瑞豐,202202 處理費-行銷獎勵
70630749,冠証,2022/1/10,WY24058330,NT$,1,72,72,202110 處理費-行銷費用 台塑-冠証,202110 處理費-行銷費用
70630749,冠証,2022/3/22,ZA90345046,NT$,1,117,117,202111 處理費-行銷費用 台塑-冠証,202111 處理費-行銷費用
70630749,冠証,2022/3/25,ZA90345307,NT$,1,246,246,202112 處理費-行銷費用 台塑-冠証,202112 處理費-行銷費用
70630749,冠証,2022/3/25,ZA90345308,NT$,1,7,7,202112 處理費-行銷獎勵回饋 台塑-冠証,202112 處理費-行銷獎勵
70630749,冠証,2022/4/8,ZA90346167,NT$,1,245,245,202201 處理費-行銷費用 台塑-冠証,202201 處理費-行銷費用
70630749,冠証,2022/4/13,ZA90343697,NT$,1,922,922,202202 處理費-行銷費用 台塑-冠証,202202 處理費-行銷費用
70630749,冠証,2022/4/13,ZA90343698,NT$,1,26,26,202202 處理費-行銷獎勵回饋 台塑-冠証,202202 處理費-行銷獎勵
70648163,樺勛,2021/10/29,SY80529830,NT$,1,712,712,202109 處理費-行銷費用 台塑-樺勛,202109 處理費-行銷費用
70648163,樺勛,2021/10/29,SY80529831,NT$,1,32,32,202109 處理費-行銷獎勵回饋 台塑-樺勛,202109 處理費-行銷獎勵
70648163,樺勛,2022/1/10,WY24058331,NT$,1,4235,4235,202110 處理費-行銷費用 台塑-樺勛,202110 處理費-行銷費用
70648163,樺勛,2022/1/10,WY24058332,NT$,1,100,100,202110 處理費-行銷獎勵回饋 台塑-樺勛,202110 處理費-行銷獎勵
70648163,樺勛,2022/3/22,ZA90345047,NT$,1,6351,6351,202111 處理費-行銷費用 台塑-樺勛,202111 處理費-行銷費用
70648163,樺勛,2022/3/22,ZA90345048,NT$,1,69,69,202111 處理費-行銷獎勵回饋 台塑-樺勛,202111 處理費-行銷獎勵
70648163,樺勛,2022/3/25,ZA90345309,NT$,1,4255,4255,202112 處理費-行銷費用 台塑-樺勛,202112 處理費-行銷費用
70648163,樺勛,2022/3/25,ZA90345310,NT$,1,143,143,202112 處理費-行銷獎勵回饋 台塑-樺勛,202112 處理費-行銷獎勵
70648163,樺勛,2022/4/8,ZA90346168,NT$,1,4165,4165,202201 處理費-行銷費用 台塑-樺勛,202201 處理費-行銷費用
70648163,樺勛,2022/4/8,ZA90346169,NT$,1,81,81,202201 處理費-行銷獎勵回饋 台塑-樺勛,202201 處理費-行銷獎勵
70648163,樺勛,2022/4/13,ZA90343699,NT$,1,5002,5002,202202 處理費-行銷費用 台塑-樺勛,202202 處理費-行銷費用
70648163,樺勛,2022/4/13,ZA90343700,NT$,1,117,117,202202 處理費-行銷獎勵回饋 台塑-樺勛,202202 處理費-行銷獎勵
70667490,太峰,2021/10/29,SY80529832,NT$,1,3767,0,202109 處理費-行銷費用 台塑-太峰,202109 處理費-行銷費用
70667490,太峰,2021/10/29,SY80529833,NT$,1,20,0,202109 處理費-行銷獎勵回饋 台塑-太峰,202109 處理費-行銷獎勵
70667490,太峰,2022/1/10,WY24058333,NT$,1,5724,5724,202110 處理費-行銷費用 台塑-太峰,202110 處理費-行銷費用
70667490,太峰,2022/1/10,WY24058334,NT$,1,49,49,202110 處理費-行銷獎勵回饋 台塑-太峰,202110 處理費-行銷獎勵
70667490,太峰,2022/3/22,ZA90345049,NT$,1,5256,5256,202111 處理費-行銷費用 台塑-太峰,202111 處理費-行銷費用
70667490,太峰,2022/3/22,ZA90345050,NT$,1,49,49,202111 處理費-行銷獎勵回饋 台塑-太峰,202111 處理費-行銷獎勵
70667490,太峰,2022/3/25,ZA90345311,NT$,1,5683,5683,202112 處理費-行銷費用 台塑-太峰,202112 處理費-行銷費用
70667490,太峰,2022/3/25,ZA90345312,NT$,1,83,83,202112 處理費-行銷獎勵回饋 台塑-太峰,202112 處理費-行銷獎勵
70667490,太峰,2022/4/8,ZA90346170,NT$,1,7455,0,202201 處理費-行銷費用 台塑-太峰,202201 處理費-行銷費用
70667490,太峰,2022/4/8,ZA90346171,NT$,1,61,61,202201 處理費-行銷獎勵回饋 台塑-太峰,202201 處理費-行銷獎勵
70667490,太峰,2022/4/13,ZA90343701,NT$,1,11125,11125,202202 處理費-行銷費用 台塑-太峰,202202 處理費-行銷費用
70667490,太峰,2022/4/13,ZA90343702,NT$,1,162,162,202202 處理費-行銷獎勵回饋 台塑-太峰,202202 處理費-行銷獎勵
70682936,中央(彰化縣),2021/10/29,SY80529834,NT$,1,2949,2949,202109 處理費-行銷費用 台塑-中央(彰化縣),202109 處理費-行銷費用
70682936,中央(彰化縣),2021/10/29,SY80529835,NT$,1,5,5,202109 處理費-行銷獎勵回饋 台塑-中央(彰化縣),202109 處理費-行銷獎勵
70682936,中央(彰化縣),2022/1/10,WY24058335,NT$,1,3782,3782,202110 處理費-行銷費用 台塑-中央(彰化縣),202110 處理費-行銷費用
70682936,中央(彰化縣),2022/1/10,WY24058336,NT$,1,50,50,202110 處理費-行銷獎勵回饋 台塑-中央(彰化縣),202110 處理費-行銷獎勵
70682936,中央(彰化縣),2022/3/22,ZA90345051,NT$,1,2558,0,202111 處理費-行銷費用 台塑-中央(彰化縣),202111 處理費-行銷費用
70682936,中央(彰化縣),2022/3/22,ZA90345052,NT$,1,71,0,202111 處理費-行銷獎勵回饋 台塑-中央(彰化縣),202111 處理費-行銷獎勵
70682936,中央(彰化縣),2022/3/25,ZA90345313,NT$,1,2172,2172,202112 處理費-行銷費用 台塑-中央(彰化縣),202112 處理費-行銷費用
70682936,中央(彰化縣),2022/3/25,ZA90345314,NT$,1,106,106,202112 處理費-行銷獎勵回饋 台塑-中央(彰化縣),202112 處理費-行銷獎勵
70682936,中央(彰化縣),2022/4/8,ZA90346172,NT$,1,5358,5358,202201 處理費-行銷費用 台塑-中央(彰化縣),202201 處理費-行銷費用
70682936,中央(彰化縣),2022/4/8,ZA90346173,NT$,1,111,111,202201 處理費-行銷獎勵回饋 台塑-中央(彰化縣),202201 處理費-行銷獎勵
70682936,中央(彰化縣),2022/4/13,ZA90343703,NT$,1,3209,3209,202202 處理費-行銷費用 台塑-中央(彰化縣),202202 處理費-行銷費用
70682936,中央(彰化縣),2022/4/13,ZA90343704,NT$,1,130,130,202202 處理費-行銷獎勵回饋 台塑-中央(彰化縣),202202 處理費-行銷獎勵
70685981,豫章,2021/10/29,SY80529836,NT$,1,692,0,202109 處理費-行銷費用 台塑-豫章,202109 處理費-行銷費用
70685981,豫章,2021/10/29,SY80529837,NT$,1,17,0,202109 處理費-行銷獎勵回饋 台塑-豫章,202109 處理費-行銷獎勵
70685981,豫章,2021/12/27,,NT$,1,0,0,202110 處理費-行銷獎勵回饋 台塑-豫章,202110 處理費-行銷獎勵
70685981,豫章,2022/1/10,WY24058337,NT$,1,1828,0,202110 處理費-行銷費用 台塑-豫章,202110 處理費-行銷費用
70685981,豫章,2022/1/10,,NT$,1,0,0,202110 處理費-行銷獎勵回饋 台塑-豫章,202110 處理費-行銷獎勵
70685981,豫章,2022/3/22,ZA90345053,NT$,1,1386,0,202111 處理費-行銷費用 台塑-豫章,202111 處理費-行銷費用
70685981,豫章,2022/3/22,ZA90345054,NT$,1,39,39,202111 處理費-行銷獎勵回饋 台塑-豫章,202111 處理費-行銷獎勵
70685981,豫章,2022/3/25,ZA90345315,NT$,1,2523,0,202112 處理費-行銷費用 台塑-豫章,202112 處理費-行銷費用
70685981,豫章,2022/3/25,ZA90345316,NT$,1,18,0,202112 處理費-行銷獎勵回饋 台塑-豫章,202112 處理費-行銷獎勵
70685981,豫章,2022/4/8,ZA90346174,NT$,1,1995,1995,202201 處理費-行銷費用 台塑-豫章,202201 處理費-行銷費用
70685981,豫章,2022/4/8,ZA90346175,NT$,1,6,6,202201 處理費-行銷獎勵回饋 台塑-豫章,202201 處理費-行銷獎勵
70685981,豫章,2022/4/13,ZA90343705,NT$,1,2807,2807,202202 處理費-行銷費用 台塑-豫章,202202 處理費-行銷費用
70685981,豫章,2022/4/13,ZA90343706,NT$,1,5,5,202202 處理費-行銷獎勵回饋 台塑-豫章,202202 處理費-行銷獎勵
70728166,瑞北,2021/10/29,SY80529838,NT$,1,2712,2712,202109 處理費-行銷費用 台塑-瑞北,202109 處理費-行銷費用
70728166,瑞北,2021/10/29,SY80529839,NT$,1,3,3,202109 處理費-行銷獎勵回饋 台塑-瑞北,202109 處理費-行銷獎勵
70728166,瑞北,2022/1/10,WY24058338,NT$,1,3881,0,202110 處理費-行銷費用 台塑-瑞北,202110 處理費-行銷費用
70728166,瑞北,2022/1/10,WY24058339,NT$,1,6,0,202110 處理費-行銷獎勵回饋 台塑-瑞北,202110 處理費-行銷獎勵
70728166,瑞北,2022/3/22,ZA90345055,NT$,1,2818,2818,202111 處理費-行銷費用 台塑-瑞北,202111 處理費-行銷費用
70728166,瑞北,2022/3/22,ZA90345056,NT$,1,14,14,202111 處理費-行銷獎勵回饋 台塑-瑞北,202111 處理費-行銷獎勵
70728166,瑞北,2022/3/25,ZA90345317,NT$,1,1932,0,202112 處理費-行銷費用 台塑-瑞北,202112 處理費-行銷費用
70728166,瑞北,2022/3/25,ZA90345318,NT$,1,43,0,202112 處理費-行銷獎勵回饋 台塑-瑞北,202112 處理費-行銷獎勵
70728166,瑞北,2022/4/8,ZA90346176,NT$,1,4604,4604,202201 處理費-行銷費用 台塑-瑞北,202201 處理費-行銷費用
70728166,瑞北,2022/4/8,ZA90346177,NT$,1,24,24,202201 處理費-行銷獎勵回饋 台塑-瑞北,202201 處理費-行銷獎勵
70728166,瑞北,2022/4/13,ZA90343707,NT$,1,7287,7287,202202 處理費-行銷費用 台塑-瑞北,202202 處理費-行銷費用
70728166,瑞北,2022/4/13,ZA90343708,NT$,1,4,4,202202 處理費-行銷獎勵回饋 台塑-瑞北,202202 處理費-行銷獎勵
79955248,中華西站(北基),2021/10/29,SY80529840,NT$,1,1082,1082,202109 處理費-行銷費用 台塑-中華西站(北基),202109 處理費-行銷費用
79955248,中華西站(北基),2022/1/10,WY24058340,NT$,1,3513,3513,202110 處理費-行銷費用 台塑-中華西站(北基),202110 處理費-行銷費用
79955248,中華西站(北基),2022/1/10,WY24058341,NT$,1,13,13,202110 處理費-行銷獎勵回饋 台塑-中華西站(北基),202110 處理費-行銷獎勵
79955248,中華西站(北基),2022/3/22,ZA90345057,NT$,1,4313,4313,202111 處理費-行銷費用 台塑-中華西站(北基),202111 處理費-行銷費用
79955248,中華西站(北基),2022/3/22,ZA90345058,NT$,1,15,15,202111 處理費-行銷獎勵回饋 台塑-中華西站(北基),202111 處理費-行銷獎勵
79955248,中華西站(北基),2022/3/25,ZA90345319,NT$,1,4599,4599,202112 處理費-行銷費用 台塑-中華西站(北基),202112 處理費-行銷費用
79955248,中華西站(北基),2022/3/25,ZA90345320,NT$,1,31,31,202112 處理費-行銷獎勵回饋 台塑-中華西站(北基),202112 處理費-行銷獎勵
79955248,中華西站(北基),2022/4/8,ZA90346178,NT$,1,4690,4690,202201 處理費-行銷費用 台塑-中華西站(北基),202201 處理費-行銷費用
79955248,中華西站(北基),2022/4/8,ZA90346179,NT$,1,50,50,202201 處理費-行銷獎勵回饋 台塑-中華西站(北基),202201 處理費-行銷獎勵
79955248,中華西站(北基),2022/4/13,ZA90343709,NT$,1,6013,6013,202202 處理費-行銷費用 台塑-中華西站(北基),202202 處理費-行銷費用
79955248,中華西站(北基),2022/4/13,ZA90343710,NT$,1,20,20,202202 處理費-行銷獎勵回饋 台塑-中華西站(北基),202202 處理費-行銷獎勵
80099644,天星站,2021/10/29,SY80529841,NT$,1,3716,3716,202109 處理費-行銷費用 台塑-天星站,202109 處理費-行銷費用
80099644,天星站,2021/10/29,SY80529842,NT$,1,16,16,202109 處理費-行銷獎勵回饋 台塑-天星站,202109 處理費-行銷獎勵
80099644,天星站,2022/1/10,WY24058342,NT$,1,6680,6680,202110 處理費-行銷費用 台塑-天星站,202110 處理費-行銷費用
80099644,天星站,2022/1/10,WY24058343,NT$,1,20,20,202110 處理費-行銷獎勵回饋 台塑-天星站,202110 處理費-行銷獎勵
80099644,天星站,2022/3/22,ZA90345059,NT$,1,5001,5001,202111 處理費-行銷費用 台塑-天星站,202111 處理費-行銷費用
80099644,天星站,2022/3/22,ZA90345060,NT$,1,16,16,202111 處理費-行銷獎勵回饋 台塑-天星站,202111 處理費-行銷獎勵
80099644,天星站,2022/3/25,ZA90345321,NT$,1,6084,6084,202112 處理費-行銷費用 台塑-天星站,202112 處理費-行銷費用
80099644,天星站,2022/3/25,ZA90345322,NT$,1,69,69,202112 處理費-行銷獎勵回饋 台塑-天星站,202112 處理費-行銷獎勵
80099644,天星站,2022/4/8,ZA90346180,NT$,1,10703,10703,202201 處理費-行銷費用 台塑-天星站,202201 處理費-行銷費用
80099644,天星站,2022/4/8,ZA90346181,NT$,1,101,101,202201 處理費-行銷獎勵回饋 台塑-天星站,202201 處理費-行銷獎勵
80099644,天星站,2022/4/13,ZA90343711,NT$,1,10888,10888,202202 處理費-行銷費用 台塑-天星站,202202 處理費-行銷費用
80099644,天星站,2022/4/13,ZA90343712,NT$,1,98,98,202202 處理費-行銷獎勵回饋 台塑-天星站,202202 處理費-行銷獎勵
80256094,鳳北,2021/10/29,SY80529843,NT$,1,140,140,202109 處理費-行銷費用 台塑-鳳北,202109 處理費-行銷費用
80256094,鳳北,2021/10/29,SY80529844,NT$,1,12,12,202109 處理費-行銷獎勵回饋 台塑-鳳北,202109 處理費-行銷獎勵
80256094,鳳北,2022/1/10,WY24058344,NT$,1,1495,1495,202110 處理費-行銷費用 台塑-鳳北,202110 處理費-行銷費用
80256094,鳳北,2022/1/10,WY24058345,NT$,1,44,44,202110 處理費-行銷獎勵回饋 台塑-鳳北,202110 處理費-行銷獎勵
80256094,鳳北,2022/3/22,ZA90345061,NT$,1,1085,1085,202111 處理費-行銷費用 台塑-鳳北,202111 處理費-行銷費用
80256094,鳳北,2022/3/22,ZA90345062,NT$,1,77,77,202111 處理費-行銷獎勵回饋 台塑-鳳北,202111 處理費-行銷獎勵
80256094,鳳北,2022/3/25,ZA90345323,NT$,1,1607,1607,202112 處理費-行銷費用 台塑-鳳北,202112 處理費-行銷費用
80256094,鳳北,2022/3/25,ZA90345324,NT$,1,24,24,202112 處理費-行銷獎勵回饋 台塑-鳳北,202112 處理費-行銷獎勵
80256094,鳳北,2022/4/8,ZA90346182,NT$,1,1035,1035,202201 處理費-行銷費用 台塑-鳳北,202201 處理費-行銷費用
80256094,鳳北,2022/4/8,ZA90346183,NT$,1,17,17,202201 處理費-行銷獎勵回饋 台塑-鳳北,202201 處理費-行銷獎勵
80256094,鳳北,2022/4/13,ZA90343713,NT$,1,1992,1992,202202 處理費-行銷費用 台塑-鳳北,202202 處理費-行銷費用
80256094,鳳北,2022/4/13,ZA90343714,NT$,1,30,30,202202 處理費-行銷獎勵回饋 台塑-鳳北,202202 處理費-行銷獎勵
80408022,富池,2021/10/29,SY80529674,NT$,1,70,70,202108 處理費-行銷費用 台塑-富池,202108 處理費-行銷費用
80408022,富池,2021/10/29,SY80529845,NT$,1,834,834,202109 處理費-行銷費用 台塑-富池,202109 處理費-行銷費用
80408022,富池,2021/10/29,SY80529846,NT$,1,2,2,202109 處理費-行銷獎勵回饋 台塑-富池,202109 處理費-行銷獎勵
80408022,富池,2022/1/10,WY24058346,NT$,1,3071,3071,202110 處理費-行銷費用 台塑-富池,202110 處理費-行銷費用
80408022,富池,2022/1/10,WY24058347,NT$,1,51,51,202110 處理費-行銷獎勵回饋 台塑-富池,202110 處理費-行銷獎勵
80408022,富池,2022/3/22,ZA90345063,NT$,1,2618,2618,202111 處理費-行銷費用 台塑-富池,202111 處理費-行銷費用
80408022,富池,2022/3/22,ZA90345064,NT$,1,67,67,202111 處理費-行銷獎勵回饋 台塑-富池,202111 處理費-行銷獎勵
80408022,富池,2022/3/25,ZA90345325,NT$,1,2460,2460,202112 處理費-行銷費用 台塑-富池,202112 處理費-行銷費用
80408022,富池,2022/4/8,ZA90346184,NT$,1,3798,3798,202201 處理費-行銷費用 台塑-富池,202201 處理費-行銷費用
80408022,富池,2022/4/8,ZA90346185,NT$,1,51,51,202201 處理費-行銷獎勵回饋 台塑-富池,202201 處理費-行銷獎勵
